date,today_confirm,today_suspect,today_heal,today_dead,today_severe,today_storeConfirm,today_input,total_confirm,total_suspect,total_heal,total_dead,total_severe,total_input
2020-01-20,1,0.0,0,0,,,,1,0,0,0,0,0
2020-01-21,0,0.0,0,0,,,0.0,1,0,0,0,0,0
2020-01-22,0,0.0,0,0,,,0.0,1,0,0,0,0,0
2020-01-23,0,0.0,0,0,,,0.0,1,0,0,0,0,0
2020-01-24,1,0.0,0,0,,,0.0,2,0,0,0,0,0
2020-01-25,0,0.0,0,0,,,0.0,2,0,0,0,0,0
2020-01-26,1,0.0,0,0,,,0.0,3,0,0,0,0,0
2020-01-27,1,0.0,0,0,,,0.0,4,0,0,0,0,0
2020-01-28,0,0.0,0,0,,,0.0,4,0,0,0,0,0
2020-01-29,0,0.0,0,0,,,0.0,4,0,0,0,0,0
2020-01-30,2,0.0,0,0,,,0.0,6,0,0,0,0,0
2020-01-31,5,0.0,0,0,,,0.0,11,0,0,0,0,0
2020-02-01,1,0.0,0,0,,,0.0,12,0,0,0,0,0
2020-02-02,3,0.0,0,0,,,0.0,15,0,0,0,0,0
2020-02-03,0,0.0,0,0,,,0.0,15,0,0,0,0,0
2020-02-04,1,0.0,0,0,,,0.0,16,0,0,0,0,0
2020-02-05,3,0.0,1,0,,,0.0,19,0,1,0,0,0
2020-02-06,4,0.0,1,0,,,0.0,23,0,2,0,0,0
2020-02-07,1,0.0,0,0,,,0.0,24,0,2,0,0,0
2020-02-08,0,0.0,0,0,,,0.0,24,0,2,0,0,0
2020-02-09,3,0.0,1,0,,,0.0,27,0,3,0,0,0
2020-02-10,0,0.0,1,0,,,0.0,27,0,4,0,0,0
2020-02-11,1,0.0,0,0,,,0.0,28,0,4,0,0,0
2020-02-12,0,0.0,3,0,,,0.0,28,0,7,0,0,0
2020-02-13,0,0.0,0,0,,,0.0,28,0,7,0,0,0
2020-02-14,0,0.0,0,0,,,0.0,28,0,7,0,0,0
2020-02-15,0,0.0,2,0,,,0.0,28,0,9,0,0,0
2020-02-16,1,0.0,0,0,,,0.0,29,0,9,0,0,0
2020-02-17,1,0.0,0,0,,,0.0,30,0,9,0,0,0
2020-02-18,1,0.0,3,0,,,0.0,31,0,12,0,0,0
2020-02-19,20,0.0,4,0,,,0.0,51,0,16,0,0,0
2020-02-20,53,0.0,0,1,,,0.0,104,0,16,1,0,0
2020-02-21,100,0.0,1,1,,,0.0,204,0,17,2,0,0
2020-02-22,229,0.0,0,0,,,0.0,433,0,17,2,0,0
2020-02-23,169,0.0,1,4,,,0.0,602,0,18,6,0,0
2020-02-24,231,0.0,4,2,,,0.0,833,0,22,8,0,0
2020-02-25,144,0.0,0,2,,,0.0,977,0,22,10,0,0
2020-02-26,284,0.0,2,2,,,0.0,1261,0,24,12,0,0
2020-02-27,505,0.0,0,1,,,0.0,1766,0,24,13,0,0
2020-02-28,571,0.0,0,3,,,0.0,2337,0,24,16,0,0
2020-02-29,811,,0,1,,,0.0,3148,0,24,17,0,0
2020-03-01,1064,0.0,6,9,,,0.0,4212,0,30,26,0,0
2020-03-02,600,,0,3,,,0.0,4812,0,30,29,0,0
2020-03-03,516,,0,3,,,0.0,5328,0,30,32,0,0
2020-03-04,438,,0,4,,,0.0,5766,0,30,36,0,0
2020-03-05,518,,78,7,,,0.0,6284,0,108,43,0,0
2020-03-06,483,,0,1,,,0.0,6767,0,108,44,0,0
2020-03-07,367,,10,6,,,0.0,7134,0,118,50,0,0
2020-03-08,248,,48,0,,,0.0,7382,0,166,50,0,0
2020-03-09,131,,0,3,,,0.0,7513,0,166,53,0,0
2020-03-10,242,0.0,122,8,0.0,,0.0,7755,0,288,61,0,0
2020-03-11,114,,0,6,,,0.0,7869,0,288,67,0,0
2020-03-12,110,,222,1,,,0.0,7979,0,510,68,0,0
2020-03-13,107,,204,4,,,0.0,8086,0,714,72,0,0
2020-03-14,76,,120,3,,,0.0,8162,0,834,75,0,0
2020-03-15,74,,303,0,,,0.0,8236,0,1137,75,0,0
2020-03-16,84,0.0,264,6,0.0,,0.0,8320,0,1401,81,0,0
2020-03-17,93,,139,3,,,0.0,8413,0,1540,84,0,0
2020-03-18,152,0.0,407,7,0.0,,0.0,8565,0,1947,91,0,0
2020-03-19,87,,286,3,,,0.0,8652,0,2233,94,0,0
2020-03-20,147,,379,8,,,0.0,8799,0,2612,102,0,0
2020-03-21,98,,297,2,,,0.0,8897,0,2909,104,0,0
2020-03-22,64,,257,7,,,0.0,8961,0,3166,111,0,0
2020-03-23,76,,341,9,,,0.0,9037,0,3507,120,0,0
2020-03-24,100,,223,6,,,0.0,9137,0,3730,126,0,0
2020-03-25,104,,414,5,,,0.0,9241,0,4144,131,0,0
2020-03-26,91,,384,8,,,0.0,9332,0,4528,139,0,0
2020-03-27,146,,283,5,,,0.0,9478,0,4811,144,0,0
2020-03-28,105,,222,8,,,0.0,9583,0,5033,152,0,0
2020-03-29,78,,195,6,,,0.0,9661,0,5228,158,0,0
2020-03-30,125,0.0,180,4,0.0,,0.0,9786,0,5408,162,0,0
2020-03-31,101,0.0,0,0,0.0,,0.0,9887,0,5408,162,0,0
2020-04-01,89,,420,7,,,0.0,9976,0,5828,169,0,0
2020-04-02,86,,193,5,,,0.0,10062,0,6021,174,0,0
2020-04-03,94,,0,0,,,0.0,10156,0,6021,174,0,0
2020-04-04,81,,442,9,,,0.0,10237,0,6463,183,0,0
2020-04-05,47,,135,3,,,0.0,10284,0,6598,186,0,0
2020-04-06,47,,0,0,,,0.0,10331,0,6598,186,0,0
2020-04-07,53,,178,14,,,0.0,10384,0,6776,200,0,0
2020-04-08,39,,197,4,,,0.0,10423,0,6973,204,0,0
2020-04-09,27,,144,4,,,0.0,10450,0,7117,208,0,0
2020-04-10,30,,126,3,,,0.0,10480,0,7243,211,0,0
2020-04-11,34,0.0,125,3,0.0,,0.0,10514,0,7368,214,0,0
2020-04-12,23,,79,3,,,0.0,10537,0,7447,217,0,0
2020-04-13,27,,87,5,,,0.0,10564,0,7534,222,0,0
2020-04-14,27,,82,3,,,0.0,10591,0,7616,225,0,0
2020-04-15,22,,141,4,,,0.0,10613,0,7757,229,0,0
2020-04-16,22,,72,1,,,0.0,10635,0,7829,230,0,0
2020-04-17,18,,108,2,,,0.0,10653,0,7937,232,0,0
2020-04-18,8,,105,2,,,0.0,10661,0,8042,234,0,0
2020-04-19,13,,72,2,,,0.0,10674,0,8114,236,0,0
2020-04-20,9,,0,1,,,0.0,10683,0,8114,237,0,0
2020-04-21,11,,0,1,,,0.0,10694,0,8114,238,0,0
2020-04-22,8,,297,2,,,0.0,10702,0,8411,240,0,0
2020-04-23,6,,90,0,,,0.0,10708,0,8501,240,0,0
2020-04-24,10,,134,0,,,0.0,10718,0,8635,240,0,0
2020-04-25,10,,82,2,,,0.0,10728,0,8717,242,0,0
2020-04-26,10,,47,1,,,0.0,10738,0,8764,243,0,0
2020-04-27,14,,90,1,,,0.0,10752,0,8854,244,0,0
2020-04-28,9,,68,2,,,0.0,10761,0,8922,246,0,0
2020-04-29,4,,137,1,,,0.0,10765,0,9059,247,0,0
2020-04-30,9,,13,1,,,0.0,10774,0,9072,248,0,0
2020-05-01,6,,51,2,,,0.0,10780,0,9123,250,0,0
2020-05-02,13,,60,0,,,0.0,10793,0,9183,250,0,0
2020-05-03,8,,34,2,,,0.0,10801,0,9217,252,0,0
2020-05-04,3,,66,2,,,0.0,10804,0,9283,254,0,0
2020-05-05,2,,50,1,,,0.0,10806,0,9333,255,0,0
2020-05-06,4,,86,1,,,0.0,10810,0,9419,256,0,0
2020-05-07,12,,65,0,,,0.0,10822,0,9484,256,0,0
2020-05-08,18,,84,0,,,0.0,10840,0,9568,256,0,0
2020-05-09,34,,35,0,,,0.0,10874,0,9603,256,0,0
2020-05-10,35,,30,0,,,0.0,10909,0,9633,256,0,0
2020-05-11,27,,37,2,,,0.0,10936,0,9670,258,0,0
2020-05-12,26,,0,0,,,0.0,10962,0,9670,258,0,0
2020-05-13,29,,92,2,,,0.0,10991,0,9762,260,0,0
2020-05-14,27,,59,0,,,0.0,11018,0,9821,260,0,0
2020-05-15,19,,46,2,,,0.0,11037,0,9867,262,0,0
2020-05-16,13,,21,0,,,0.0,11050,0,9888,262,0,0
2020-05-17,15,,16,1,,,0.0,11065,0,9904,263,0,0
2020-05-18,13,,0,0,,,0.0,11078,0,9904,263,0,0
2020-05-19,32,,162,0,,,0.0,11110,0,10066,263,0,0
2020-05-20,11,,69,1,,,0.0,11121,0,10135,264,0,0
2020-05-21,20,,0,0,,,0.0,11141,0,10135,264,0,0
2020-05-22,23,,1,2,,,0.0,11164,0,10136,266,0,0
2020-05-23,26,,77,0,,,0.0,11190,0,10213,266,0,0
2020-05-24,16,,13,1,,,0.0,11206,0,10226,267,0,0
2020-05-25,19,,49,2,,,0.0,11225,0,10275,269,0,0
2020-05-26,40,,20,0,,,0.0,11265,0,10295,269,0,0
2020-05-27,79,,7,0,,,0.0,11344,0,10302,269,0,0
2020-05-28,58,,61,0,,,0.0,11402,0,10363,269,0,0
2020-05-29,39,,35,0,,,0.0,11441,0,10398,269,0,0
2020-05-30,27,,7,1,,,0.0,11468,0,10405,270,0,0
2020-05-31,35,,17,1,,,0.0,11503,0,10422,271,0,0
2020-06-01,38,,24,1,,,0.0,11541,0,10446,272,0,0
2020-06-02,49,,21,1,,,0.0,11590,0,10467,273,0,0
2020-06-03,39,0.0,32,0,0.0,,0.0,11629,0,10499,273,0,0
2020-06-04,39,,7,0,,,0.0,11668,0,10506,273,0,0
2020-06-05,51,,25,0,,,0.0,11719,0,10531,273,0,0
2020-06-06,57,,21,0,,,0.0,11776,0,10552,273,0,0
2020-06-07,38,,11,0,,,0.0,11814,0,10563,273,0,0
2020-06-08,38,,26,1,,,0.0,11852,0,10589,274,0,0
2020-06-09,50,,22,2,,,0.0,11902,0,10611,276,0,0
2020-06-10,45,,43,0,,,0.0,11947,0,10654,276,0,0
2020-06-11,56,,15,1,,,0.0,12003,0,10669,277,0,0
2020-06-12,48,,22,0,,,0.0,12051,0,10691,277,0,0
2020-06-13,34,,27,0,,,0.0,12085,0,10718,277,0,0
2020-06-14,36,,12,0,,,0.0,12121,0,10730,277,0,0
2020-06-17,77,,44,2,,,0.0,12198,0,10774,279,0,0
2020-06-18,59,,26,1,,,0.0,12257,0,10800,280,0,0
2020-06-19,49,,35,0,,,0.0,12306,0,10835,280,0,0
2020-06-20,67,,21,0,,,0.0,12373,0,10856,280,0,0
2020-06-21,48,,12,0,,,0.0,12421,0,10868,280,0,0
2020-06-22,17,,13,0,,,0.0,12438,0,10881,280,0,0
2020-06-23,46,,27,1,,,0.0,12484,0,10908,281,0,0
2020-06-24,51,,22,0,,,0.0,12535,0,10930,281,0,0
2020-06-25,28,,44,1,,,0.0,12563,0,10974,282,0,0
2020-06-26,39,,198,0,,,0.0,12602,0,11172,282,0,0
2020-06-27,51,,145,0,,,0.0,12653,0,11317,282,0,0
2020-06-28,62,,47,0,,,0.0,12715,0,11364,282,0,0
2020-06-29,42,,65,0,,,0.0,12757,0,11429,282,0,0
2020-06-30,43,,108,0,,,0.0,12800,0,11537,282,0,0
2020-07-01,50,,76,0,,,0.0,12850,0,11613,282,0,0
2020-07-02,54,,71,0,,,0.0,12904,0,11684,282,0,0
2020-07-03,63,,75,0,,,0.0,12967,0,11759,282,0,0
2020-07-06,170,,89,2,,,0.0,13137,0,11848,284,0,0
2020-07-07,44,,66,1,,,0.0,13181,0,11914,285,0,0
2020-07-08,63,,56,0,,,0.0,13244,0,11970,285,0,0
2020-07-09,49,,49,2,,,0.0,13293,0,12019,287,0,0
2020-07-10,45,,46,1,,,0.0,13338,0,12065,288,0,0
2020-07-11,35,,79,0,,,0.0,13373,0,12144,288,0,0
2020-07-12,44,,34,1,,,0.0,13417,0,12178,289,0,0
2020-07-13,62,,26,0,,,0.0,13479,0,12204,289,0,0
2020-07-14,33,,78,0,,,0.0,13512,0,12282,289,0,0
2020-07-15,39,,66,0,,,0.0,13551,0,12348,289,0,0
2020-07-16,61,,48,2,,,0.0,13612,0,12396,291,0,0
2020-07-17,60,,64,2,,,0.0,13672,0,12460,293,0,0
2020-07-18,39,,59,1,,,0.0,13711,0,12519,294,0,0
2020-07-19,34,,37,1,,,0.0,13745,0,12556,295,0,0
2020-07-20,26,,16,1,,,0.0,13771,0,12572,296,0,0
2020-07-21,45,,71,0,,,0.0,13816,0,12643,296,0,0
2020-07-22,63,,55,1,,,0.0,13879,0,12698,297,0,0
2020-07-23,59,,60,0,,,0.0,13938,0,12758,297,0,0
2020-07-24,41,,59,1,,,0.0,13979,0,12817,298,0,0
2020-07-25,113,,49,0,,,0.0,14092,0,12866,298,0,0
2020-07-26,58,,24,0,,,0.0,14150,0,12890,298,0,0
2020-07-27,25,,15,1,,,0.0,14175,0,12905,299,0,0
2020-07-28,28,,102,1,,,0.0,14203,0,13007,300,0,0
2020-07-29,48,,62,0,,,0.0,14251,0,13069,300,0,0
2020-07-30,18,,63,0,,,0.0,14269,0,13132,300,0,0
2020-07-31,36,,51,1,,,0.0,14305,0,13183,301,0,0
2020-08-01,31,,50,0,,,0.0,14336,0,13233,301,0,0
2020-08-02,30,,26,0,,,0.0,14366,0,13259,301,0,0
2020-08-03,23,,21,0,,,0.0,14389,0,13280,301,0,0
2020-08-04,34,,72,0,,,0.0,14423,0,13352,301,0,0
2020-08-05,33,,54,1,,,0.0,14456,0,13406,302,0,0
2020-08-06,43,,95,0,,,0.0,14499,0,13501,302,0,0
2020-08-07,20,,42,1,,,0.0,14519,0,13543,303,0,0
2020-08-08,43,,86,1,,,0.0,14562,0,13629,304,0,0
2020-08-09,36,,13,1,,,0.0,14598,0,13642,305,0,0
2020-08-10,28,,16,0,,,0.0,14626,0,13658,305,0,0
2020-08-11,34,,71,0,,,0.0,14660,0,13729,305,0,0
2020-08-12,54,,57,0,,,0.0,14714,0,13786,305,0,0
2020-08-13,56,,31,0,,,0.0,14770,0,13817,305,0,0
2020-08-14,103,,46,0,,,0.0,14873,0,13863,305,0,0
2020-08-15,166,,38,0,,,0.0,15039,0,13901,305,0,0
2020-08-16,279,,9,0,,,0.0,15318,0,13910,305,0,0
2020-08-17,197,,7,0,,,0.0,15515,0,13917,305,0,0
2020-08-18,246,,17,1,,,0.0,15761,0,13934,306,0,0
2020-08-19,297,,72,0,,,0.0,16058,0,14006,306,0,0
2020-08-20,288,,57,1,,,0.0,16346,0,14063,307,0,0
2020-08-21,324,,57,2,,,0.0,16670,0,14120,309,0,0
2020-08-22,332,,49,0,,,0.0,17002,0,14169,309,0,0
2020-08-23,397,,31,0,,,0.0,17399,0,14200,309,0,0
2020-08-24,266,,19,0,,,0.0,17665,0,14219,309,0,0
2020-08-25,280,,67,1,,,0.0,17945,0,14286,310,0,0
2020-08-26,320,,82,2,,,0.0,18265,0,14368,312,0,0
2020-08-27,441,,93,1,,,0.0,18706,0,14461,313,0,0
2020-08-28,371,,90,3,,,0.0,19077,0,14551,316,0,0
2020-08-29,323,,214,5,,,0.0,19400,0,14765,321,0,0
2020-08-30,299,,138,2,,,0.0,19699,0,14903,323,0,0
2020-08-31,248,,70,1,,,0.0,19947,0,14973,324,0,0
2020-09-01,235,,225,0,,,0.0,20182,0,15198,324,0,0
2020-09-02,267,,158,2,,,0.0,20449,0,15356,326,0,0
2020-09-03,195,,173,3,,,0.0,20644,0,15529,329,0,0
2020-09-04,198,,254,2,,,0.0,20842,0,15783,331,0,0
2020-09-05,168,,226,2,,,0.0,21010,0,16009,333,0,0
2020-09-06,167,,137,1,,,0.0,21177,0,16146,334,0,0
2020-09-07,119,,151,2,,,0.0,21296,0,16297,336,0,0
2020-09-08,136,,339,5,,,0.0,21432,0,16636,341,0,0
2020-09-09,156,,387,3,,,0.0,21588,0,17023,344,0,0
2020-09-10,155,,337,2,,,0.0,21743,0,17360,346,0,0
2020-09-11,176,,256,4,,,0.0,21919,0,17616,350,0,0
2020-09-12,136,,413,5,,,0.0,22055,0,18029,355,0,0
2020-09-13,121,,197,3,,,0.0,22176,0,18226,358,0,0
2020-09-14,109,,263,5,,,0.0,22285,0,18489,363,0,0
2020-09-15,106,,389,4,,,0.0,22391,0,18878,367,0,0
2020-09-16,113,,432,0,,,0.0,22504,0,19310,367,0,0
2020-09-17,153,,233,5,,,0.0,22657,0,19543,372,0,0
2020-09-18,126,,228,5,,,0.0,22783,0,19771,377,0,0
2020-09-19,110,,199,1,,,0.0,22893,0,19970,378,0,0
2020-09-20,82,,188,5,,,0.0,22975,0,20158,383,0,0
2020-09-21,70,,90,2,,,0.0,23045,0,20248,385,0,0
2020-09-22,61,,193,3,,,0.0,23106,0,20441,388,0,0
2020-09-23,110,,209,0,,,0.0,23216,0,20650,388,0,0
2020-09-24,125,,182,5,,,0.0,23341,0,20832,393,0,0
2020-09-25,114,,146,2,,,0.0,23455,0,20978,395,0,0
2020-09-26,61,,188,4,,,0.0,23516,0,21166,399,0,0
2020-09-27,95,,82,2,,,0.0,23611,0,21248,401,0,0
2020-09-28,50,,44,5,,,0.0,23661,0,21292,406,0,0
2020-09-29,38,,178,1,,,0.0,23699,0,21470,407,0,0
2020-09-30,113,,120,6,,,0.0,23812,0,21590,413,0,0
2020-10-01,77,,76,2,,,0.0,23889,0,21666,415,0,0
2020-10-02,63,,67,1,,,0.0,23952,0,21733,416,0,0
2020-10-03,75,,54,4,,,0.0,24027,0,21787,420,0,0
2020-10-04,64,,58,1,,,0.0,24091,0,21845,421,0,0
2020-10-05,73,,41,1,,,0.0,24164,0,21886,422,0,0
2020-10-06,75,,197,0,,,0.0,24239,0,22083,422,0,0
2020-10-07,114,,251,3,,,0.0,24353,0,22334,425,0,0
2020-10-08,69,,129,2,,,0.0,24422,0,22463,427,0,0
2020-10-09,54,,106,1,,,0.0,24476,0,22569,428,0,0
2020-10-10,72,,55,2,,,0.0,24548,0,22624,430,0,0
2020-10-11,58,,69,2,,,0.0,24606,0,22693,432,0,0
2020-10-12,97,,36,1,,,0.0,24703,0,22729,433,0,0
2020-10-13,102,,134,1,,,0.0,24805,0,22863,434,0,0
2020-10-14,84,,167,4,,,0.0,24889,0,23030,438,0,0
2020-10-15,99,,52,1,,,0.0,24988,0,23082,439,0,0
2020-10-16,47,,98,2,,,0.0,25035,0,23180,441,0,0
2020-10-17,73,,78,2,,,0.0,25108,0,23258,443,0,0
2020-10-18,91,,54,1,,,0.0,25199,0,23312,444,0,0
2020-10-19,76,,56,0,,,0.0,25275,0,23368,444,0,0
2020-10-20,58,,98,3,,,0.0,25333,0,23466,447,0,0
2020-10-21,91,,118,3,,,0.0,25424,0,23584,450,0,0
