date,today_confirm,today_suspect,today_heal,today_dead,today_severe,today_storeConfirm,today_input,total_confirm,total_suspect,total_heal,total_dead,total_severe,total_input
2020-04-20,27869,0.0,0,1931,0.0,,0.0,792938,0,71012,42518,0,0
2020-04-21,32368,,11961,2825,,,0.0,825306,0,82973,45343,0,0
2020-04-22,23717,,1077,2341,,,0.0,849023,0,84050,47684,0,0
2020-04-23,37577,0.0,1872,2559,0.0,,0.0,886600,0,85922,50243,0,0
2020-04-24,39049,,24510,1974,,,0.0,925649,0,110432,52217,0,0
2020-04-25,35247,,7730,2048,,,0.0,960896,0,118162,54265,0,0
2020-04-26,25149,,615,1112,,,0.0,986045,0,118777,55377,0,0
2020-04-27,24462,,20385,1426,,,0.0,1010507,0,139162,56803,0,0
2020-04-28,25258,,3076,2462,,,0.0,1035765,0,142238,59265,0,0
2020-04-29,28329,,879,2390,,,0.0,1064094,0,143117,61655,0,0
2020-04-30,31210,,12620,2216,,,0.0,1095304,0,155737,63871,0,0
2020-05-01,36148,,5826,1905,,,0.0,1131452,0,161563,65776,0,0
2020-05-02,29386,,12162,1672,,,0.0,1160838,0,173725,67448,0,0
2020-05-03,26464,,4538,1121,,,0.0,1187302,0,178263,68569,0,0
2020-05-04,25533,,9764,1352,,,0.0,1212835,0,188027,69921,0,0
2020-05-05,25628,,12601,2366,,,0.0,1238463,0,200628,72287,0,0
2020-05-06,24230,,5754,2504,,,0.0,1262693,0,206382,74791,0,0
2020-05-07,30157,,10868,2147,,,0.0,1292850,0,217250,76938,0,0
2020-05-08,29313,,6499,1678,,,0.0,1322163,0,223749,78616,0,0
2020-05-09,24176,,13076,1388,,,0.0,1346339,0,236825,80004,0,0
2020-05-10,21299,,19511,783,,,0.0,1367638,0,256336,80787,0,0
2020-05-11,18196,,5889,1008,,,0.0,1385834,0,262225,81795,0,0
2020-05-12,22205,,18284,1571,,,0.0,1408039,0,280509,83366,0,0
2020-05-13,22309,,29750,1831,,,0.0,1430348,0,310259,85197,0,0
2020-05-14,26397,,7729,1703,,,0.0,1456745,0,317988,86900,0,0
2020-05-15,27244,,8197,1585,,,0.0,1483989,0,326185,88485,0,0
2020-05-16,23848,,13387,1634,,,0.0,1507837,0,339572,90119,0,0
2020-05-17,19827,,6817,859,,,0.0,1527664,0,346389,90978,0,0
2020-05-18,21168,,7924,895,,,0.0,1548832,0,354313,91873,0,0
2020-05-19,21243,,8750,1628,,,0.0,1570075,0,363063,93501,0,0
2020-05-20,21456,,7749,1403,,,0.0,1591531,0,370812,94904,0,0
2020-05-21,28927,,11353,1391,,,0.0,1620458,0,382165,96295,0,0
2020-05-22,24551,,44642,1339,,,0.0,1645009,0,426807,97634,0,0
2020-05-23,21819,,20059,1049,,,0.0,1666828,0,446866,98683,0,0
2020-05-24,19626,0.0,4836,617,0.0,,0.0,1686454,0,451702,99300,0,0
2020-05-25,19772,,12968,505,,,0.0,1706226,0,464670,99805,0,0
2020-05-26,19049,,15299,774,,,0.0,1725275,0,479969,100579,0,0
2020-05-27,20528,,10161,1528,,,0.0,1745803,0,490130,102107,0,0
2020-05-28,22658,,8595,1223,,,0.0,1768461,0,498725,103330,0,0
2020-05-29,25069,,20844,1212,,,0.0,1793530,0,519569,104542,0,0
2020-05-30,23290,,15669,1015,,,0.0,1816820,0,535238,105557,0,0
2020-05-31,20350,0.0,64629,638,0.0,,0.0,1837170,0,599867,106195,0,0
2020-06-01,22153,,15549,730,,,0.0,1859323,0,615416,106925,0,0
2020-06-02,21882,,30558,1134,,,0.0,1881205,0,645974,108059,0,0
2020-06-03,20578,,42696,1083,,,0.0,1901783,0,688670,109142,0,0
2020-06-04,33604,,23582,1031,,,0.0,1935387,0,712252,110173,0,0
2020-06-05,30321,,26394,1217,,,0.0,1965708,0,738646,111390,0,0
2020-06-06,22836,,13248,706,,,0.0,1988544,0,751894,112096,0,0
2020-06-07,18905,,9814,373,,,0.0,2007449,0,761708,112469,0,0
2020-06-08,19045,,11772,586,,,0.0,2026494,0,773480,113055,0,0
2020-06-09,19055,,15382,1093,,,0.0,2045549,0,788862,114148,0,0
2020-06-10,20852,,19632,982,,,0.0,2066401,0,808494,115130,0,0
2020-06-11,23300,,7592,904,,,0.0,2089701,0,816086,116034,0,0
2020-06-12,27221,,25848,791,,,0.0,2116922,0,841934,116825,0,0
2020-06-13,25302,,12172,702,,,0.0,2142224,0,854106,117527,0,0
2020-06-14,20004,,15944,331,,,0.0,2162228,0,870050,117858,0,0
2020-06-15,8422,,7996,303,,,0.0,2170650,0,878046,118161,0,0
2020-06-16,12300,,11820,122,,,0.0,2182950,0,889866,118283,0,0
2020-06-17,25450,,13175,849,,,0.0,2208400,0,903041,119132,0,0
2020-06-18,26071,,15755,809,,,0.0,2234471,0,918796,119941,0,0
2020-06-19,29180,,12198,747,,,0.0,2263651,0,930994,120688,0,0
2020-06-20,33539,,25067,719,,,0.0,2297190,0,956061,121407,0,0
2020-06-21,33388,,16880,573,,,0.0,2330578,0,972941,121980,0,0
2020-06-22,26079,,7414,267,,,0.0,2356657,0,980355,122247,0,0
2020-06-23,31496,,22574,363,,,0.0,2388153,0,1002929,122610,0,0
2020-06-24,36015,,17452,863,,,0.0,2424168,0,1020381,123473,0,0
2020-06-25,39103,,20224,808,,,0.0,2463271,0,1040605,124281,0,0
2020-06-26,41317,,11688,2499,,,0.0,2504588,0,1052293,126780,0,0
2020-06-27,48368,,16410,860,,,0.0,2552956,0,1068703,127640,0,0
2020-06-28,43581,,12734,512,,,0.0,2596537,0,1081437,128152,0,0
2020-06-29,40540,,12019,285,,,0.0,2637077,0,1093456,128437,0,0
2020-06-30,44734,,23721,346,,,0.0,2681811,0,1117177,128783,0,0
2020-07-01,46042,,26157,1339,,,0.0,2727853,0,1143334,130122,0,0
2020-07-02,52100,,21346,676,,,0.0,2779953,0,1164680,130798,0,0
2020-07-03,57236,,26411,687,,,0.0,2837189,0,1191091,131485,0,0
2020-07-06,145739,,98473,1084,,,0.0,2982928,0,1289564,132569,0,0
2020-07-07,57905,,35383,410,,,0.0,3040833,0,1324947,132979,0,0
2020-07-08,56251,,29916,993,,,0.0,3097084,0,1354863,133972,0,0
2020-07-09,61848,,37816,890,,,0.0,3158932,0,1392679,134862,0,0
2020-07-10,61067,,33749,960,,,0.0,3219999,0,1426428,135822,0,0
2020-07-11,71787,,34067,849,,,0.0,3291786,0,1460495,136671,0,0
2020-07-12,63860,,29951,732,,,0.0,3355646,0,1490446,137403,0,0
2020-07-13,58349,,26638,379,,,0.0,3413995,0,1517084,137782,0,0
2020-07-14,65488,,32385,465,,,0.0,3479483,0,1549469,138247,0,0
2020-07-15,65594,,50726,896,,,0.0,3545077,0,1600195,139143,0,0
2020-07-16,71670,,45767,997,,,0.0,3616747,0,1645962,140140,0,0
2020-07-17,78278,,33671,978,,,0.0,3695025,0,1679633,141118,0,0
2020-07-18,74987,,61600,946,,,0.0,3770012,0,1741233,142064,0,0
2020-07-19,63259,,33986,813,,,0.0,3833271,0,1775219,142877,0,0
2020-07-20,65279,,27119,412,,,0.0,3898550,0,1802338,143289,0,0
2020-07-21,62879,,47651,545,,,0.0,3961429,0,1849989,143834,0,0
2020-07-22,67140,,36594,1119,,,0.0,4028569,0,1886583,144953,0,0
2020-07-23,72306,,56054,1230,,,0.0,4100875,0,1942637,146183,0,0
2020-07-24,69116,,36980,1150,,,0.0,4169991,0,1979617,147333,0,0
2020-07-25,78336,,48457,1157,,,0.0,4248327,0,2028074,148490,0,0
2020-07-26,67382,,33618,908,,,0.0,4315709,0,2061692,149398,0,0
2020-07-27,56130,,28437,451,,,0.0,4371839,0,2090129,149849,0,0
2020-07-28,61571,,46474,595,,,0.0,4433410,0,2136603,150444,0,0
2020-07-29,64933,,49291,1876,,,0.0,4498343,0,2185894,152320,0,0
2020-07-30,2773,,373,35,,,0.0,4501116,0,2186267,152355,0,0
2020-07-31,133869,,98698,2930,,,0.0,4634985,0,2284965,155285,0,0
2020-08-01,70904,,42607,1462,,,0.0,4705889,0,2327572,156747,0,0
2020-08-02,58429,,35331,1151,,,0.0,4764318,0,2362903,157898,0,0
2020-08-03,49329,,17314,467,,,0.0,4813647,0,2380217,158365,0,0
2020-08-04,48527,,66581,564,,,0.0,4862174,0,2446798,158929,0,0
2020-08-05,56246,,34882,1361,,,0.0,4918420,0,2481680,160290,0,0
2020-08-06,55148,,58457,1311,,,0.0,4973568,0,2540137,161601,0,0
2020-08-07,58611,,36531,1203,,,0.0,5032179,0,2576668,162804,0,0
2020-08-08,63345,,40299,1290,,,0.0,5095524,0,2616967,164094,0,0
2020-08-09,54199,,21503,976,,,0.0,5149723,0,2638470,165070,0,0
2020-08-10,49721,,26231,547,,,0.0,5199444,0,2664701,165617,0,0
2020-08-11,52002,,51233,575,,,0.0,5251446,0,2715934,166192,0,0
2020-08-12,54511,,39414,1557,,,0.0,5305957,0,2755348,167749,0,0
2020-08-13,54345,,57255,1382,,,0.0,5360302,0,2812603,169131,0,0
2020-08-14,55364,,30601,1284,,,0.0,5415666,0,2843204,170415,0,0
2020-08-15,60600,,31943,1120,,,0.0,5476266,0,2875147,171535,0,0
2020-08-16,53523,,25041,1071,,,0.0,5529789,0,2900188,172606,0,0
2020-08-17,36843,,22536,522,,,0.0,5566632,0,2922724,173128,0,0
2020-08-18,45395,,50863,588,,,0.0,5612027,0,2973587,173716,0,0
2020-08-19,43947,,37511,1358,,,0.0,5655974,0,3011098,175074,0,0
2020-08-20,44957,,51233,1263,,,0.0,5700931,0,3062331,176337,0,0
2020-08-21,45341,,33153,1087,,,0.0,5746272,0,3095484,177424,0,0
2020-08-22,50455,,31934,1776,,,0.0,5796727,0,3127418,179200,0,0
2020-08-23,44701,,20662,974,,,0.0,5841428,0,3148080,180174,0,0
2020-08-24,32718,,18983,430,,,0.0,5874146,0,3167063,180604,0,0
2020-08-25,41484,,50918,510,,,0.0,5915630,0,3217981,181114,0,0
2020-08-26,40098,,36301,1290,,,0.0,5955728,0,3254282,182404,0,0
2020-08-27,44637,,59579,1249,,,0.0,6000365,0,3313861,183653,0,0
2020-08-28,46269,,34079,1143,,,0.0,6046634,0,3347940,184796,0,0
2020-08-29,49601,,27898,1105,,,0.0,6096235,0,3375838,185901,0,0
2020-08-30,42843,,32961,954,,,0.0,6139078,0,3408799,186855,0,0
2020-08-31,34158,,16924,369,,,0.0,6173236,0,3425723,187224,0,0
2020-09-01,44767,,32836,678,,,0.0,6218003,0,3458559,187902,0,0
2020-09-02,39568,,38354,998,,,0.0,6257571,0,3496913,188900,0,0
2020-09-03,33166,,50119,1064,,,0.0,6290737,0,3547032,189964,0,0
2020-09-04,44507,,28064,1094,,,0.0,6335244,0,3575096,191058,0,0
2020-09-05,53813,,60758,1053,,,0.0,6389057,0,3635854,192111,0,0
2020-09-06,42095,,71146,707,,,0.0,6431152,0,3707000,192818,0,0
2020-09-07,29098,,18970,432,,,0.0,6460250,0,3725970,193250,0,0
2020-09-08,25325,,32659,284,,,0.0,6485575,0,3758629,193534,0,0
2020-09-09,28656,,38131,498,,,0.0,6514231,0,3796760,194032,0,0
2020-09-10,35244,,49335,1207,,,0.0,6549475,0,3846095,195239,0,0
2020-09-11,38688,,33865,1089,,,0.0,6588163,0,3879960,196328,0,0
2020-09-12,48084,,38002,1093,,,0.0,6636247,0,3917962,197421,0,0
2020-09-13,40354,,32392,707,,,0.0,6676601,0,3950354,198128,0,0
2020-09-14,31857,,24595,392,,,0.0,6708458,0,3974949,198520,0,0
2020-09-15,40831,,52877,480,,,0.0,6749289,0,4027826,199000,0,0
2020-09-16,38858,,40260,1197,,,0.0,6788147,0,4068086,200197,0,0
2020-09-17,40154,,51072,1151,,,0.0,6828301,0,4119158,201348,0,0
2020-09-18,46295,,35881,865,,,0.0,6874596,0,4155039,202213,0,0
2020-09-19,51345,,36855,958,,,0.0,6925941,0,4191894,203171,0,0
2020-09-20,41462,,31799,653,,,0.0,6967403,0,4223693,203824,0,0
2020-09-21,37365,,26447,294,,,0.0,7004768,0,4250140,204118,0,0
2020-09-22,41448,,49385,388,,,0.0,7046216,0,4299525,204506,0,0
2020-09-23,51721,,46585,965,,,0.0,7097937,0,4346110,205471,0,0
2020-09-24,41616,,52797,1122,,,0.0,7139553,0,4398907,206593,0,0
2020-09-25,45918,,38668,945,,,0.0,7185471,0,4437575,207538,0,0
2020-09-26,58713,,43144,902,,,0.0,7244184,0,4480719,208440,0,0
2020-09-27,43377,,43389,737,,,0.0,7287561,0,4524108,209177,0,0
2020-09-28,33782,,36348,276,,,0.0,7321343,0,4560456,209453,0,0
2020-09-29,40268,,49180,355,,,0.0,7361611,0,4609636,209808,0,0
2020-09-30,44535,,39047,977,,,0.0,7406146,0,4648683,210785,0,0
2020-10-01,41136,,51023,955,,,0.0,7447282,0,4699706,211740,0,0
2020-10-02,47389,,36915,920,,,0.0,7494671,0,4736621,212660,0,0
2020-10-03,54652,,40203,864,,,0.0,7549323,0,4776824,213524,0,0
2020-10-04,51523,,41685,753,,,0.0,7600846,0,4818509,214277,0,0
2020-10-05,36066,,30529,334,,,0.0,7636912,0,4849038,214611,0,0
2020-10-06,42732,,46040,421,,,0.0,7679644,0,4895078,215032,0,0
2020-10-07,43102,,40467,790,,,0.0,7722746,0,4935545,215822,0,0
2020-10-08,53478,,48285,962,,,0.0,7776224,0,4983830,216784,0,0
2020-10-09,57539,,41363,954,,,0.0,7833763,0,5025193,217738,0,0
2020-10-10,60715,,39107,910,,,0.0,7894478,0,5064300,218648,0,0
2020-10-11,51027,,25542,634,,,0.0,7945505,0,5089842,219282,0,0
2020-10-12,46493,,38320,413,,,0.0,7991998,0,5128162,219695,0,0
2020-10-13,45791,,56453,316,,,0.0,8037789,0,5184615,220011,0,0
2020-10-14,52461,,41808,862,,,0.0,8090250,0,5226423,220873,0,0
2020-10-15,59793,,52330,970,,,0.0,8150043,0,5278753,221843,0,0
2020-10-16,66272,,41386,874,,,0.0,8216315,0,5320139,222717,0,0
2020-10-17,71963,,75262,927,,,0.0,8288278,0,5395401,223644,0,0
2020-10-18,54387,,36791,638,,,0.0,8342665,0,5432192,224282,0,0
2020-10-19,45134,,25492,448,,,0.0,8387799,0,5457684,224730,0,0
2020-10-20,68854,,45584,492,,,0.0,8456653,0,5503268,225222,0,0
2020-10-21,63654,,42351,927,,,0.0,8520307,0,5545619,226149,0,0
2020-10-22,64512,,56497,1260,,,0.0,8584819,0,5602116,227409,0,0
2020-10-23,76832,,53185,972,,,0.0,8661651,0,5655301,228381,0,0
2020-10-24,85302,,42860,903,,,0.0,8746953,0,5698161,229284,0,0
2020-10-25,80979,,43450,784,,,0.0,8827932,0,5741611,230068,0,0
2020-10-26,61247,,30887,442,,,0.0,8889179,0,5772498,230510,0,0
2020-10-27,73604,,61326,535,,,0.0,8962783,0,5833824,231045,0,0
2020-10-28,75247,,44140,1039,,,0.0,9038030,0,5877964,232084,0,0
2020-10-29,82721,,55248,1046,,,0.0,9120751,0,5933212,233130,0,0
2020-10-30,92016,,50133,1047,,,0.0,9212767,0,5983345,234177,0,0
2020-10-31,103530,,41167,982,,,0.0,9316297,0,6024512,235159,0,0
2020-11-01,86293,,37926,913,,,0.0,9402590,0,6062438,236072,0,0
2020-11-02,71321,,41167,399,,,0.0,9473911,0,6103605,236471,0,0
2020-11-03,93632,,67797,526,,,0.0,9567543,0,6171402,236997,0,0
2020-11-04,124985,,64768,1644,,,0.0,9692528,0,6236170,238641,0,0
2020-11-05,108827,,55849,1188,,,0.0,9801355,0,6292019,239829,0,0
2020-11-06,118167,,48453,1124,,,0.0,9919522,0,6340472,240953,0,0
2020-11-07,139064,,50736,1277,,,0.0,10058586,0,6391208,242230,0,0
2020-11-08,124232,,50536,1027,,,0.0,10182818,0,6441744,243257,0,0
2020-11-09,105662,,41676,511,,,0.0,10288480,0,6483420,243768,0,0
2020-11-10,133476,,69190,680,,,0.0,10421956,0,6552610,244448,0,0
2020-11-11,137228,,48721,1351,,,0.0,10559184,0,6601331,245799,0,0
2020-11-12,149446,,47348,1598,,,0.0,10708630,0,6648679,247397,0,0
2020-11-13,165306,,79441,1188,,,0.0,10873936,0,6728120,248585,0,0
2020-11-14,190428,,61026,1390,,,0.0,11064364,0,6789146,249975,0,0
2020-11-15,161674,,101869,1281,,,0.0,11226038,0,6891015,251256,0,0
2020-11-16,140341,,44615,576,,,0.0,11366379,0,6935630,251832,0,0
2020-11-17,171678,,83674,819,,,0.0,11538057,0,7019304,252651,0,0
2020-11-18,157654,,68492,1604,,,0.0,11695711,0,7087796,254255,0,0
2020-11-19,178016,,79200,1999,,,0.0,11873727,0,7166996,256254,0,0
2020-11-20,196985,,76492,2079,,,0.0,12070712,0,7243488,258333,0,0
2020-11-21,204014,,72835,1950,,,0.0,12274726,0,7316323,260283,0,0
2020-11-22,175940,,87524,1507,,,0.0,12450666,0,7403847,261790,0,0
2020-11-23,137995,,48693,906,,,0.0,12588661,0,7452540,262696,0,0
2020-11-24,188513,,96400,991,,,0.0,12777174,0,7548940,263687,0,0
2020-11-25,177833,,87744,2204,,,0.0,12955007,0,7636684,265891,0,0
2020-11-26,182955,,168596,2328,,,0.0,13137962,0,7805280,268219,0,0
2020-11-27,110714,,41592,1336,,,0.0,13248676,0,7846872,269555,0,0
2020-11-28,205578,,98710,1471,,,0.0,13454254,0,7945582,271026,0,0
2020-11-29,156103,,95657,1228,,,0.0,13610357,0,8041239,272254,0,0
2020-11-30,140047,,65964,818,,,0.0,13750404,0,8107203,273072,0,0
2020-12-01,169466,,115676,1260,,,0.0,13919870,0,8222879,274332,0,0
2020-12-02,188620,,110139,2644,,,0.0,14108490,0,8333018,276976,0,0
2020-12-03,205451,,129329,2889,,,0.0,14313941,0,8462347,279865,0,0
2020-12-04,221255,,99080,2964,,,0.0,14535196,0,8561427,282829,0,0
2020-12-05,237339,,97455,2721,,,0.0,14772535,0,8658882,285550,0,0
2020-12-06,210890,,128856,2275,,,0.0,14983425,0,8787738,287825,0,0
2020-12-07,176104,,67855,1081,,,0.0,15159529,0,8855593,288906,0,0
2020-12-08,209517,,126653,1537,,,0.0,15369046,0,8982246,290443,0,0
2020-12-09,222663,,104823,2955,,,0.0,15591709,0,9087069,293398,0,0
2020-12-10,228333,,139342,3300,,,0.0,15820042,0,9226411,296698,0,0
2020-12-11,219351,,104454,2994,,,0.0,16039393,0,9330865,299692,0,0
2020-12-12,256065,,176554,3058,,,0.0,16295458,0,9507419,302750,0,0
2020-12-13,253908,,136906,2332,,,0.0,16549366,0,9644325,305082,0,0
2020-12-14,187901,,80114,1377,,,0.0,16737267,0,9724439,306459,0,0
2020-12-15,205555,,147224,1630,,,0.0,16942822,0,9871663,308089,0,0
2020-12-16,200957,,136190,2979,,,0.0,17143779,0,10007853,311068,0,0
2020-12-17,248839,,162882,3509,,,0.0,17392618,0,10170735,314577,0,0
2020-12-18,234152,,120322,3351,,,0.0,17626770,0,10291057,317928,0,0
2020-12-19,261583,,103229,2917,,,0.0,17888353,0,10394286,320845,0,0
2020-12-20,189415,,151159,2556,,,0.0,18077768,0,10545445,323401,0,0
2020-12-21,189811,,76637,1468,,,0.0,18267579,0,10622082,324869,0,0
2020-12-22,206137,,180414,1903,,,0.0,18473716,0,10802496,326772,0,0
2020-12-23,210912,,142601,4052,,,0.0,18684628,0,10945097,330824,0,0
2020-12-24,232524,,156769,3394,,,0.0,18917152,0,11101866,334218,0,0
2020-12-25,194174,,117257,2848,,,0.0,19111326,0,11219123,337066,0,0
2020-12-26,98840,,38588,1197,,,0.0,19210166,0,11257711,338263,0,0
2020-12-27,223681,,152790,1658,,,0.0,19433847,0,11410501,339921,0,0
2020-12-28,140000,,85374,1217,,,0.0,19573847,0,11495875,341138,0,0
2020-12-29,207777,,200852,2044,,,0.0,19781624,0,11696727,343182,0,0
2020-12-30,196080,,147745,3397,,,0.0,19977704,0,11844472,346579,0,0
2020-12-31,239287,,154322,4199,,,0.0,20216991,0,11998794,350778,0,0
2021-01-01,228663,,127012,3437,,,0.0,20445654,0,12125806,354215,0,0
2021-01-02,171692,,50035,2230,,,0.0,20617346,0,12175841,356445,0,0
2021-01-03,287355,,185546,2237,,,0.0,20904701,0,12361387,358682,0,0
2021-01-04,210335,,77251,1406,,,0.0,21115036,0,12438638,360088,0,0
2021-01-05,238015,,297874,2035,,,0.0,21353051,0,12736512,362123,0,0
2021-01-06,225555,,125704,3497,,,0.0,21578606,0,12862216,365620,0,0
2021-01-07,279010,,161926,4370,,,0.0,21857616,0,13024142,369990,0,0
2021-01-08,274429,,119175,4134,,,0.0,22132045,0,13143317,374124,0,0
2021-01-09,324857,,116632,4025,,,0.0,22456902,0,13259949,378149,0,0
2021-01-10,243036,,133129,3331,,,0.0,22699938,0,13393078,381480,0,0
2021-01-11,217396,,90412,1795,,,0.0,22917334,0,13483490,383275,0,0
2021-01-12,225863,,196971,1974,,,0.0,23143197,0,13680461,385249,0,0
2021-01-13,225028,,135567,4350,,,0.0,23368225,0,13816028,389599,0,0
2021-01-14,248120,,159008,4329,,,0.0,23616345,0,13975036,393928,0,0
2021-01-15,232065,,137083,4066,,,0.0,23848410,0,14112119,397994,0,0
2021-01-16,254019,,116850,3862,,,0.0,24102429,0,14228969,401856,0,0
2021-01-17,203614,,114675,3405,,,0.0,24306043,0,14343644,405261,0,0
2021-01-18,176007,,84707,1941,,,0.0,24482050,0,14428351,407202,0,0
2021-01-19,144326,,123334,1418,,,0.0,24626376,0,14551685,408620,0,0
2021-01-20,180588,,235167,2866,,,0.0,24806964,0,14786852,411486,0,0
2021-01-21,192011,,181864,4408,,,0.0,24998975,0,14968716,415894,0,0
2021-01-22,204253,,133344,4529,,,0.0,25203228,0,15102060,420423,0,0
2021-01-23,186814,,120659,3754,,,0.0,25390042,0,15222719,424177,0,0
2021-01-24,176747,,108230,3458,,,0.0,25566789,0,15330949,427635,0,0
2021-01-25,140932,,79630,1922,,,0.0,25707721,0,15410579,429557,0,0
2021-01-26,153876,,206781,1835,,,0.0,25861597,0,15617360,431392,0,0
2021-01-27,149625,,150053,4060,,,0.0,26011222,0,15767413,435452,0,0
2021-01-28,154979,,175344,4065,,,0.0,26166201,0,15942757,439517,0,0
2021-01-29,172406,,127370,4252,,,0.0,26338607,0,16070127,443769,0,0
2021-01-30,173586,,129445,3690,,,0.0,26512193,0,16199572,447459,0,0
2021-01-31,143547,,129378,2922,,,0.0,26655740,0,16328950,450381,0,0
2021-02-01,111489,,74893,1898,,,0.0,26767229,0,16403843,452279,0,0
